Immigrants,Under 5 years,5 to 14 years,15 to 24 years,25 to 44 years,45 years and over,Americas,Asia,First generation,Not a visible minority,Other North American origins,Caribbean origins,African origins,Buddhist,Christian,Hindu,Other religions,No religious affiliation,Non-Aboriginal identity,Aboriginal ancestry,Aboriginal languages,Non-Aboriginal languages,High school diploma or equivalent,"Postsecondary certificate, diploma or degree",Humanities,"Personal, protective and transportation services",Other fields of study,"With postsecondary certificate, diploma or degree",English,Non-official language,Participation rate,Employment rate,Unemployment rate,Class of worker - not applicable,All classes of worker,Industry - not applicable,All industries,Did not work in 2010,Worked in 2010,Average weeks worked in 2010,Worked at usual place,"Car, truck or van - as a driver",Bicycle,Between 5 and 6:59 a.m.,Anytime after 9:00 a.m.,Major repairs needed,1981 to 1990,2006 to 2011,7 rooms,2 bedrooms,4 or more bedrooms,Part of a condominium development,1 household maintainer,2 household maintainers,Under 25 years,75 years and over,Suitable,Not suitable,Spending less than 30% of household total income on shelter costs,Spending 30% or more of household total income on shelter costs,% of owner households with a mortgage,Median monthly shelter costs for owned dwellings ($),Median monthly shelter costs for rented dwellings ($),Average monthly shelter costs for rented dwellings ($),Average income ($),After-tax income in 2010 of population 15 years and over,Without after-tax income,Median after-tax income ($),Average after-tax income ($),Composition of total income in 2010 of population 15 years and over (%),Income taxes paid as a % of total income,After-tax income as a % of total income,Net capital gains or losses as a % of total income,Median family income ($),Median after-tax family income ($),Couple-with-children economic families,Income in 2010 of population aged 15 years and over not in economic families,Median total income ($),In bottom half of the Canadian distribution,Household total income in 2010 of private households,"$10,000 to $14,999","$100,000 and over",Average household total income ($),Median after-tax household income ($),Less than 18 years,Prevalence of low income in 2010 based on after-tax low-income measure (%),18 to 64 years (%),
0.098678246,0.016271413,0.019707019,0.026387365,0.032590543,0.003721907,0.000906618,0.001192919,0.103545355,0.975378155,0.390847927,0.006966646,0.003197022,0.001336069,0.712554278,0.001288352,0.003578757,0.275516534,0.975044138,0.042086176,0.000906618,0.057641838,0.256907,0.431598034,0.020661354,0.032972277,0.000190867,0.431598034,0.559144916,0.000572601,0.000591688,0.000544925,7.44E-05,0.011786038,0.51572267,0.011786038,0.515674953,0.027914301,0.499594408,0.000426588,0.379014172,0.374815098,0.003053872,0.132700291,0.08641504,0.03115904,0.060934294,0.026578232,0.072243165,0.087989693,0.104070239,0.013694708,0.228229231,0.174070716,0.006060028,0.053776781,0.394378966,0.011929188,0.29923176,0.091950184,0.000531565,0.009667414,0.007882808,0.008150021,0.369260867,0.851171446,0.037028201,0.266001813,0.314730162,0.000954335,0.000141242,0.000813093,7.63E-06,0.72654483,0.638411986,0.125065611,0.113231856,0.291005392,0.463138808,0.406308155,0.010354535,0.071813714,0.740048671,0.546280479,0.189817245,0.000106886,0.00011452,1
0.309882959,0.032407994,0.058393544,0.06773144,0.127815101,0.02353488,0.007140744,0.016816665,0.326826383,0.803439388,0.203659103,0.021464486,0.025013732,0.007267503,0.69949719,0.018253264,0.004732328,0.221109562,0.993493049,0.013267419,0,0.295094435,0.19394093,0.532006591,0.039802256,0.01905607,0,0.531964339,0.582287573,0.003380234,0.000564499,0.000523091,6.25E-05,0.009802679,0.542358558,0.009802679,0.542316305,0.023788397,0.52837284,0.000375206,0.41530401,0.34267123,0.003337981,0.091139561,0.090379009,0.017196941,0.097731018,0.019985634,0.05011197,0.056365403,0.155533021,0.049604935,0.199476064,0.156335826,0.006168927,0.044745849,0.348375375,0.013985719,0.274770778,0.08678751,0.000449571,0.011501246,0.009329446,0.009760426,0.566459627,0.826889762,0.040647315,0.285764989,0.42830101,0.000845059,0.000206194,0.000638864,5.24E-05,0.986850889,0.825833439,0.151941522,0.096421177,0.313964592,0.293319812,0.362361094,0.007056239,0.143321925,1.229416487,0.690235349,0.218785651,7.61E-05,7.52E-05,1
0.299385581,0.037130354,0.059054944,0.057375238,0.122618574,0.023162268,0.009415197,0.017150687,0.312469611,0.757238209,0.212924899,0.026919507,0.027140521,0.007116651,0.700526013,0.023383283,0.003049993,0.19480175,0.993502188,0.016576051,8.84E-05,0.326923927,0.162401096,0.514520621,0.033549927,0.021482562,0,0.514520621,0.593157406,0.003934049,0.000666578,0.000625912,5.39E-05,0.010431861,0.562657472,0.010431861,0.562657472,0.023427485,0.549661849,0.000402246,0.451796844,0.394598418,0.001679706,0.106705565,0.082394024,0.006276798,0.054723069,0.066923043,0.057331035,0.035097025,0.142554038,0.06356363,0.164213411,0.162312691,0.002077532,0.01387968,0.321840605,0.009768819,0.256597268,0.074525925,0.000671883,0.015276489,0.013225478,0.012951421,0.519135393,0.760243999,0.041020201,0.343385051,0.410865049,0.000884056,0.000184768,0.000699288,1.50E-05,1.033320072,0.858736684,0.172611944,0.062723777,0.48312779,0.259956681,0.331609424,0.004597091,0.13817796,1.126393493,0.778154975,0.285638509,6.45E-05,6.28E-05,1
0.140231368,0.01910597,0.025918014,0.040469185,0.048127696,0.006610504,0.002740941,0.003950179,0.144342779,0.919021323,0.347011165,0.027127252,0.011366843,0.004554799,0.67926962,0.003627716,0.003869563,0.294288363,0.97932202,0.040146721,0.000161232,0.112499496,0.267806038,0.380829538,0.01515579,0.02873957,0,0.380869846,0.540287799,0.001048007,0.000502237,0.000446612,8.95E-05,0.021081059,0.504897416,0.021040751,0.504897416,0.036398081,0.489580394,0.000361965,0.392720384,0.352210891,0.002136321,0.145431094,0.104397598,0.03111774,0.060824701,0.011124995,0.071466,0.089443347,0.085009472,0.028820186,0.250352695,0.150590512,0.013503164,0.048369543,0.386271111,0.024870007,0.295416986,0.115482285,0.000502237,0.0095288,0.006973276,0.006828167,0.300141078,0.843726067,0.049256318,0.227667379,0.258107945,0.000806159,0.000112862,0.000693297,3.22E-06,0.590100367,0.524132371,0.116489983,0.15691886,0.229303882,0.508202668,0.41110081,0.013341932,0.064371801,0.580249103,0.434834133,0.197307429,0.000118505,0.000120118,1
0.217038724,0.022961276,0.040774487,0.047653759,0.085740319,0.019954442,0.006742597,0.019407745,0.245330296,0.807015945,0.243462415,0.01690205,0.039863326,0.016719818,0.5461959,0.00929385,0.009430524,0.352072893,0.976628702,0.040546697,0.001958998,0.281548975,0.161594533,0.622596811,0.067562642,0.018041002,0,0.622596811,0.616993166,0.004464692,0.000651481,0.000605923,6.29E-05,0.012118451,0.615444191,0.012118451,0.615444191,0.028382688,0.599179954,0.000409112,0.504510251,0.212209567,0.03977221,0.063963554,0.098177677,0.049020501,0.057403189,0.02332574,0.044464692,0.146879271,0.063872437,0.068929385,0.338405467,0.167334852,0.038542141,0.042642369,0.485694761,0.0323918,0.371799544,0.145375854,0.000499317,0.01138041,0.008364465,0.008656036,0.491480638,0.877676538,0.027881549,0.322113895,0.395917995,0.000911162,0.000176765,0.000734396,1.73E-05,0.938514806,0.79385877,0.087835991,0.330569476,0.310879271,0.402551253,0.518132118,0.025330296,0.113439636,0.806068337,0.49757631,0.145922551,0.000145786,0.000149431,1
0.174139685,0.01996101,0.033225971,0.041320563,0.067002882,0.012629259,0.007035091,0.007670792,0.186557044,0.799499915,0.387184269,0.042083404,0.0393287,0.006229869,0.757543651,0.011527378,0.002924224,0.168079335,0.976479064,0.049966096,0.000381421,0.208594677,0.206645194,0.514705882,0.03275979,0.02648754,0,0.514748262,0.514790642,0.002500424,0.000620444,0.00058315,5.09E-05,0.010383116,0.588277674,0.010383116,0.588277674,0.025173758,0.573487032,0.000388201,0.488472622,0.33531107,0.003136125,0.147525004,0.082556365,0.012714019,0.120867944,0.045050008,0.072724191,0.037930158,0.128072555,0.050856077,0.172486862,0.177021529,0.004831327,0.016952026,0.340820478,0.013943041,0.304458383,0.050050856,0.000552636,0.011824038,0.009942363,0.009976267,0.442702153,0.817596203,0.040600102,0.343066621,0.363561621,0.000847601,0.000151721,0.000695881,4.24E-06,0.950644177,0.798550602,0.153670114,0.075902695,0.4393287,0.233217494,0.354763519,0.003644686,0.137819969,0.970444143,0.728318359,0.230717071,4.24E-05,3.90E-05,1
0.325511857,0.033846921,0.060633747,0.077744092,0.12687404,0.026413057,0.009053532,0.033805391,0.353419993,0.637277296,0.227584202,0.032850201,0.102454421,0.015199967,0.602890485,0.014120188,0.004859006,0.19548154,0.982889655,0.031562773,0.001121309,0.410274513,0.204161302,0.502844803,0.038872046,0.02275842,0,0.502844803,0.520453507,0.005731135,0.000544873,0.00049919,6.98E-05,0.015989036,0.530005399,0.015989036,0.530005399,0.031770422,0.514224013,0.000371278,0.422069023,0.2645874,0.0119191,0.087254454,0.088666473,0.028281905,0.090036962,0.012542049,0.059304788,0.093567009,0.091282861,0.081398729,0.255326218,0.138959259,0.02263383,0.0464305,0.370987167,0.035466589,0.301382948,0.104613979,0.000455168,0.009767848,0.007832551,0.007774409,0.374218198,0.832135886,0.043980232,0.25107355,0.308874953,0.000830599,0.000145355,0.000685244,2.66E-05,0.705884796,0.614577017,0.114041281,0.174758088,0.28688899,0.46011047,0.406495286,0.012832759,0.09165663,0.725603223,0.490527015,0.206196271,0.000147016,0.000140371,0
0.251411507,0.024170594,0.044095003,0.054267183,0.105734683,0.023190705,0.014511689,0.01997107,0.278055154,0.745508842,0.319303812,0.039382203,0.076524661,0.008632355,0.661705007,0.007045868,0.007839112,0.225047828,0.971583221,0.052354067,0.001119873,0.314264383,0.209836219,0.519341141,0.046008119,0.023284028,0,0.519341141,0.47393962,0.003639588,0.000593533,0.000543138,7.93E-05,0.015024964,0.539032243,0.015024964,0.539032243,0.033036256,0.521067612,0.00041342,0.434790724,0.223647987,0.021137604,0.08935654,0.091129672,0.039568849,0.06938547,0.018011292,0.052634035,0.15267603,0.066492464,0.112920536,0.326116373,0.144930241,0.034436097,0.050207643,0.449069106,0.034436097,0.339088237,0.143110447,0.000528207,0.011161402,0.008436377,0.008697681,0.418636555,0.87135458,0.039662172,0.279016378,0.346358079,0.000933228,0.000161448,0.000771779,1.21E-05,0.746600719,0.652447389,0.084410433,0.281601419,0.296570389,0.490644394,0.483551864,0.023330689,0.079277682,0.72023704,0.471083944,0.159255284,0.000183846,0.000185712,1
0.278984679,0.030139492,0.045232106,0.064303682,0.116579008,0.022684656,0.008781157,0.028813172,0.309627258,0.731854562,0.235673451,0.023142008,0.056986051,0.019071576,0.606265721,0.014040704,0.010930711,0.239469472,0.982026069,0.036542419,0.000365882,0.344523211,0.211159387,0.521426938,0.036268008,0.023187743,0,0.521426938,0.535513378,0.005168077,0.000577178,0.000529614,7.59E-05,0.013583352,0.525040018,0.013583352,0.525040018,0.032106106,0.506563,0.000407958,0.424697004,0.267596616,0.011113652,0.091013035,0.092522296,0.031557283,0.068557055,0.011753945,0.054699291,0.117951063,0.092339355,0.06860279,0.275417334,0.151749371,0.025108621,0.065218386,0.406814544,0.033981249,0.322890464,0.116990624,0.000429911,0.008268923,0.008964098,0.008991539,0.399515207,0.853098559,0.038554768,0.278344386,0.334552938,0.000914704,0.000149097,0.000765607,1.10E-05,0.758746856,0.662373657,0.105511091,0.216784816,0.308703407,0.451040476,0.440750057,0.013583352,0.085524811,0.738321518,0.514173336,0.18097416,0.000152756,0.000154585,1
0.094610387,0.016594213,0.02313841,0.02248399,0.028747721,0.003739541,0.001963259,0.001449072,0.099097836,0.974384144,0.343991025,0.00603001,0.003459075,0.00252419,0.717851634,0.001121862,0.002944889,0.271490675,0.987005095,0.022577479,0,0.1055018,0.24138737,0.371289674,0.015565839,0.028700977,0.000280466,0.371336418,0.575468611,0.00219698,0.000629178,0.000590847,5.70E-05,0.010517459,0.538914598,0.010517459,0.538914598,0.022764456,0.526667602,0.000424438,0.412331136,0.393259477,0.004440705,0.150563268,0.100500164,0.023746085,0.04627682,0.025475623,0.070770813,0.084653859,0.097882485,0.020754452,0.232646193,0.160660029,0.010891413,0.051091479,0.384097602,0.01327537,0.299163278,0.082223157,0.000549713,0.009507783,0.00749778,0.00757257,0.357593605,0.815827607,0.034730987,0.269059973,0.306389941,0.000934885,0.000133689,0.000801197,1.59E-05,0.718823914,0.634815126,0.128920675,0.117702052,0.264226616,0.487869864,0.397372972,0.009535829,0.063385219,0.702930865,0.527116346,0.227691301,0.000106577,0.000107512,1
0.356585366,0.032146341,0.057073171,0.074926829,0.160487805,0.031902439,0.01004878,0.034634146,0.384195122,0.74404878,0.165902439,0.028487805,0.037512195,0.042195122,0.544878049,0.020878049,0.006341463,0.341170732,0.988682927,0.017073171,0.000634146,0.425268293,0.172146341,0.563560976,0.058,0.018243902,0.000292683,0.563560976,0.603463415,0.01,0.000690732,0.000635122,7.90E-05,0.017512195,0.583707317,0.017512195,0.583707317,0.032780488,0.568390244,0.000435122,0.438487805,0.192292683,0.028878049,0.070926829,0.104878049,0.047560976,0.02902439,0.018634146,0.036829268,0.119414634,0.058829268,0.051073171,0.30102439,0.158780488,0.016731707,0.039414634,0.418390244,0.053317073,0.305609756,0.16404878,0.00056,0.013717073,0.009258537,0.009560976,0.489287805,0.848682927,0.036097561,0.287560976,0.393170732,0.00097561,0.00019122,0.00078439,1.56E-05,0.84582439,0.726390244,0.10995122,0.258878049,0.285795122,0.464682927,0.471707317,0.024439024,0.098341463,0.842819512,0.48417561,0.176829268,0.000174634,0.000182439,1
0.070439256,0.009214766,0.01616824,0.019390582,0.021934536,0.0036746,0.001187178,0.000565323,0.075414099,0.985075471,0.338798123,0.004805246,0.001978631,0.001695969,0.670812369,0.000621855,0.007801459,0.312058341,0.957035446,0.058454407,0.004352988,0.05167053,0.24614167,0.426084007,0.019390582,0.032619142,0,0.426084007,0.561705014,0.000113065,0.000668212,0.000606026,0.00010515,0.007575329,0.503250608,0.007518797,0.50330714,0.021086551,0.489795918,0.0004907,0.345751597,0.352818136,0.002883148,0.099214201,0.069647804,0.043077619,0.080106281,0.027700831,0.068177964,0.104471706,0.102945333,0.011080332,0.250268528,0.175476285,0.007575329,0.065238284,0.415738595,0.015885579,0.322969077,0.100231782,0.000554017,0.008954718,0.009158234,0.009474815,0.401876873,0.864944316,0.028209622,0.285702979,0.34689355,0.001130646,0.000156029,0.000974617,1.36E-05,0.768443666,0.695234326,0.11193397,0.141330771,0.28292159,0.53417378,0.431624173,0.011476059,0.058228277,0.779784047,0.583956131,0.168918537,0.000144723,0.000156029,0
0.081208641,0.012504866,0.01873297,0.021798365,0.024571818,0.003600623,0.00248151,0.002432853,0.085587777,0.979855975,0.338604515,0.003405995,0.002092254,0.001848968,0.792526275,0.000729856,0.003260023,0.198326197,0.991095757,0.018441028,0,0.135801868,0.238419619,0.336463605,0.016105489,0.028367069,0.000145971,0.336414947,0.585101207,0.01508369,0.000688984,0.000652005,5.16E-05,0.007347217,0.561940444,0.007347217,0.561940444,0.019608797,0.549678863,0.000445699,0.410422343,0.371739977,0.010899183,0.134634099,0.097070845,0.025593616,0.041261191,0.020144025,0.065784352,0.081111327,0.098530557,0.014353834,0.218567536,0.166650448,0.01226158,0.048462437,0.373053717,0.01542429,0.286979369,0.072207084,0.000553717,0.009458933,0.00729856,0.007405605,0.363760218,0.804106656,0.024766446,0.278503309,0.314402491,0.000973141,0.000132347,0.000840794,2.04E-05,0.752296613,0.665239393,0.130011678,0.116922927,0.308300895,0.49635072,0.388478007,0.009050214,0.06184313,0.729768392,0.550836902,0.241971584,0.000103153,0.000103153,1
0.085208361,0.012470599,0.019482537,0.020236986,0.029157236,0.003861004,0.001153863,0.001863933,0.091199574,0.966671105,0.372032131,0.006923179,0.005547419,0.003861004,0.686637376,0.002130209,0.008121422,0.288377047,0.963031998,0.053122088,0.002263347,0.065637066,0.242045001,0.446234412,0.024630542,0.029956064,0,0.446234412,0.531975325,0.000843208,0.000522789,0.000474859,8.08E-05,0.01650912,0.486664004,0.016553499,0.486664004,0.028269649,0.474903475,0.000396751,0.372431545,0.335907336,0.007810766,0.09559313,0.089690676,0.030222341,0.06324058,0.022500333,0.064216926,0.101184929,0.104602139,0.016731017,0.254515599,0.165668131,0.016553499,0.066125239,0.413171792,0.015710292,0.30808148,0.112989837,0.000466871,0.007837394,0.00754449,0.00769538,0.326738561,0.855057027,0.039763902,0.23394133,0.280379887,0.000887587,0.000126037,0.00076155,9.76E-06,0.620183731,0.554173878,0.108596281,0.169839791,0.212887765,0.528602494,0.428837705,0.012071184,0.059645853,0.62134647,0.447876448,0.181822216,0.000131363,0.000137576,0
0.272765034,0.027138044,0.056445285,0.078968016,0.095398532,0.014769004,0.004661467,0.007292196,0.278949555,0.705404532,0.241519361,0.091706281,0.034476393,0.002907648,0.664328241,0.031430286,0.002769188,0.239719389,0.990030923,0.018184336,0,0.210550607,0.247426963,0.457192966,0.029307241,0.022799649,0,0.457192966,0.59588314,0.00235381,0.000646144,0.000595375,7.29E-05,0.017261273,0.562237504,0.017261273,0.562191351,0.031522592,0.547883879,0.000413532,0.431947201,0.386717127,0.00087691,0.147505423,0.086075599,0.015784373,0.101813818,0.013384409,0.057229889,0.037153275,0.140443993,0.043291642,0.169520469,0.15996677,0.0014769,0.030553376,0.320810449,0.017722804,0.256842202,0.078783403,0.000579683,0.013744404,0.010273688,0.009932155,0.445008538,0.827387271,0.050676143,0.294050861,0.362643652,0.000923063,0.000170767,0.000752296,1.11E-05,0.927733419,0.788554022,0.152536115,0.074121937,0.355757604,0.337517884,0.338533253,0.004199935,0.11302903,1.021230443,0.711764434,0.221950432,7.66E-05,7.75E-05,0
0.051518493,0.007366944,0.011075474,0.012729277,0.01884334,0.001553573,0.000501153,0.001002305,0.055878521,0.98020447,0.33266513,0.003457953,0.00275634,0.001653804,0.795028566,0.000701614,0.002455648,0.195549764,0.923724567,0.096020848,0.000651498,0.051618723,0.261300992,0.397263707,0.017339882,0.034028265,0.000400922,0.397313822,0.556930941,0.000701614,0.000627443,0.00057833,7.92E-05,0.009271324,0.516387692,0.009221209,0.516337576,0.024155558,0.501453343,0.000451037,0.399468778,0.375263105,0.004109452,0.14468277,0.074671745,0.035782299,0.060789817,0.023904981,0.07376967,0.096371655,0.106194247,0.005312218,0.257442117,0.162624035,0.014082389,0.054174602,0.41310013,0.011225819,0.337175504,0.076676356,0.000527213,0.007817981,0.007276736,0.007407036,0.371985567,0.839581036,0.03407838,0.276736494,0.32180014,0.001002305,0.000135311,0.000866994,1.30E-05,0.731973539,0.651558585,0.122732284,0.142728275,0.281768067,0.513531122,0.42432595,0.01503458,0.057632555,0.706394708,0.541986569,0.19655207,0.00011727,0.000116267,1
0.57486359,0.045408305,0.098307593,0.108203089,0.24780357,0.075187275,0.002635716,0.059789143,0.587810968,0.451123647,0.084620364,0.018080089,0.023628965,0.030148895,0.486867659,0.018773698,0.008508277,0.289003977,0.997179321,0.006334967,0,0.662397115,0.189170443,0.545269583,0.030102654,0.017756404,0,0.545223342,0.541662813,0.032275964,0.000604828,0.000559512,6.94E-05,0.014797004,0.542541385,0.014797004,0.542495145,0.031166189,0.526218441,0.000413391,0.409275872,0.347729585,0.001849625,0.063904559,0.091880144,0.013039859,0.103440303,0.022842874,0.039489503,0.067141404,0.136271155,0.08938315,0.192361047,0.140895219,0.004022935,0.032460927,0.320447609,0.025940997,0.232035513,0.113104596,0.000513271,0.012364746,0.010209932,0.010052714,0.407435494,0.852954777,0.052251919,0.244585221,0.334652733,0.000924813,0.000165541,0.000759271,1.94E-05,0.823222048,0.719827985,0.158882826,0.087117359,0.295588643,0.404143161,0.346342366,0.008184593,0.102792934,0.941931009,0.614399334,0.186950892,0.000134098,0.000136872,1
0.13359617,0.019825401,0.028048437,0.03047029,0.048268093,0.006983948,0.002647142,0.006927626,0.143734159,0.895184455,0.336524923,0.00912419,0.016220783,0.00625176,0.75989862,0.008223036,0.002985075,0.197521825,0.982314841,0.034243875,0,0.148859476,0.195606871,0.495240777,0.027654182,0.021233455,0,0.495240777,0.590481554,0.001239088,0.00082343,0.000782878,5.63E-05,0.00704027,0.567107857,0.00704027,0.567164179,0.019712757,0.554491692,0.000517037,0.438468037,0.400168966,0.00287243,0.136355956,0.065840608,0.013686286,0.056829062,0.070965925,0.060039426,0.043593354,0.141312306,0.012728809,0.161081386,0.183272318,0.003266685,0.023711631,0.338890453,0.008729935,0.29062236,0.051422135,0.000749085,0.016806533,0.013517319,0.013370881,0.644212898,0.785130949,0.034412841,0.463621515,0.520811039,0.001126443,0.000216277,0.000910166,7.89E-06,1.334080541,1.105254858,0.160968741,0.067136018,0.562602084,0.225682906,0.347620389,0.002703464,0.14869051,1.391450296,1.022652774,0.260658969,5.52E-05,5.63E-05,0
0.1976321,0.02506104,0.039065739,0.049062514,0.073570738,0.010872069,0.008154052,0.00746303,0.209748008,0.903809831,0.26728705,0.016169899,0.018196895,0.005850647,0.715805961,0.002257336,0.003685447,0.249596904,0.980559267,0.037683697,0.000506749,0.189800525,0.256875662,0.42106233,0.023218317,0.03206339,0,0.42106233,0.539042705,0.0021652,0.000558345,0.000503064,9.12E-05,0.017183397,0.500667987,0.017183397,0.500667987,0.033076888,0.484820565,0.000411849,0.395770949,0.349334316,0.006403464,0.098171097,0.10411388,0.030451007,0.052701893,0.007416962,0.06555489,0.108260008,0.077071912,0.045377067,0.277790574,0.153637076,0.017551942,0.06555489,0.41769936,0.022158751,0.317040586,0.12244898,0.000503985,0.008568664,0.007112913,0.007269544,0.325406551,0.855254066,0.035288156,0.234357581,0.281577371,0.000921362,0.000124384,0.000796978,7.37E-06,0.624176533,0.563108675,0.110517345,0.181692542,0.247201364,0.554291242,0.43985811,0.016722716,0.054452481,0.606624591,0.440890035,0.182199291,0.000144654,0.000152946,1
0.34882115,0.03255401,0.055983032,0.07008977,0.161339647,0.028854691,0.016178357,0.02954523,0.387590017,0.732021308,0.149353852,0.04286278,0.032110092,0.011689849,0.525993884,0.014156062,0.00729999,0.267238828,0.992206767,0.012479037,0.000542567,0.390253527,0.154878169,0.638157246,0.07008977,0.01529052,0,0.638157246,0.631597119,0.009470257,0.000689553,0.000641215,6.81E-05,0.011689849,0.605948505,0.011689849,0.605948505,0.032455362,0.585133669,0.000442932,0.46675545,0.185163263,0.012479037,0.061704646,0.094554602,0.039755352,0.044243859,0.029150636,0.032603334,0.140722107,0.059041136,0.090214067,0.358833975,0.148416691,0.021604025,0.055588438,0.469517609,0.045723587,0.330620499,0.18269705,0.000490283,0.01425471,0.010624445,0.011512282,0.694623656,0.884137319,0.032948604,0.329101312,0.529436717,0.000986485,0.000234783,0.000751702,4.14E-05,0.943020618,0.802259051,0.09371609,0.305662425,0.360284108,0.408848772,0.515241196,0.016868896,0.116898491,1.147459801,0.524228075,0.140623459,0.000145013,0.000155865,1
0.103364119,0.014021151,0.021294923,0.027515911,0.035794612,0.004737522,0.00153132,0.001722735,0.108436618,0.963583289,0.334928459,0.007417333,0.006651672,0.002249127,0.702588888,0.004354692,0.003110494,0.27740824,0.970426377,0.039670766,0.001627028,0.077666651,0.267789635,0.423792889,0.018758673,0.033545485,0.000191415,0.423840743,0.527874815,0.00038283,0.00056946,0.000512992,9.57E-05,0.013734029,0.487677657,0.013734029,0.487677657,0.030530698,0.470880988,0.000426856,0.365937694,0.360386658,0.00521606,0.11432263,0.079532947,0.030004307,0.051155668,0.017370914,0.066516725,0.093266976,0.101928506,0.016748816,0.273819208,0.149782265,0.013781883,0.057089534,0.414461406,0.012872661,0.327654687,0.089725798,0.000477581,0.007398191,0.006862229,0.007197205,0.4010145,0.842034742,0.043786189,0.265722352,0.335311289,0.000957075,0.00015696,0.000800115,2.01E-05,0.762396516,0.666679428,0.118198785,0.14691104,0.274422166,0.456811983,0.427286213,0.013016222,0.077235967,0.749476001,0.526343494,0.193999139,0.000138776,0.000141647,0
0.087593962,0.0143505,0.019071877,0.025532708,0.026216065,0.002360688,0.002733429,0.001242468,0.092501708,0.983972169,0.28881158,0.002422812,0.004100143,0.000310617,0.738336336,0.002050071,0.002919799,0.248431385,0.896999441,0.119152637,0.005031994,0.103124806,0.24190843,0.440268373,0.019071877,0.034354227,0,0.440268373,0.535752003,0.00018637,0.000735541,0.00065975,0.000127974,0.012735292,0.494377834,0.012735292,0.494377834,0.02354476,0.483506243,0.000549171,0.395291048,0.356526061,0.004659253,0.10355967,0.098838293,0.040255948,0.054109461,0.008324533,0.064670435,0.110393241,0.081505871,0.007765422,0.284090203,0.150959806,0.010933714,0.061377897,0.424054172,0.015468721,0.350313723,0.083307449,0.000660993,0.009306082,0.008175436,0.007976642,0.466819904,0.856122259,0.03845437,0.346139032,0.402112195,0.001242468,0.000172703,0.001069765,6.21E-06,0.920357831,0.809989439,0.118034416,0.157172144,0.328284774,0.490898925,0.439522892,0.021184072,0.067590234,0.868758154,0.624563583,0.179039573,0.000173945,0.00017643,1
0.680975657,0.038571359,0.092387359,0.134298021,0.310942264,0.10482505,0.003290906,0.097226927,0.705463873,0.210134056,0.063979093,0.038910129,0.032715482,0.055655036,0.426946716,0.078836568,0.003194115,0.365048638,0.997967381,0.00392005,0,0.751730146,0.237622804,0.442481731,0.02589169,0.016502928,0,0.442481731,0.419880947,0.067947539,0.000547839,0.000489764,0.000103567,0.021487683,0.463727436,0.021487683,0.463727436,0.043652906,0.441562213,0.000417171,0.354208005,0.238542322,0.001645453,0.070076949,0.096646179,0.021826453,0.077868654,0.00817887,0.036345158,0.091951798,0.088757683,0.112568359,0.194066689,0.126070754,0.005226734,0.05526787,0.282146833,0.056187388,0.213134588,0.124570488,0.000451048,0.009350046,0.009775928,0.009311329,0.281430576,0.857329526,0.060252625,0.194386101,0.248453758,0.000967914,0.000113246,0.000854668,7.74E-06,0.576828147,0.532913904,0.146154963,0.106373711,0.195266902,0.628756715,0.338285825,0.008808014,0.051783381,0.663166046,0.481856458,0.179838358,0.000212941,0.000214877,1
0.549322026,0.036671171,0.083127534,0.124085551,0.242486371,0.062997996,0.011369461,0.0738549,0.574856717,0.355947999,0.119798705,0.063417362,0.044778901,0.017380364,0.559759564,0.132053492,0.002655981,0.163878664,0.99431527,0.008340711,0.000139788,0.580960813,0.248823447,0.400214342,0.020362518,0.015563114,0,0.400167746,0.489818741,0.013233307,0.000564745,0.000500443,0.000105307,0.024556172,0.474907973,0.024602768,0.474907973,0.042961651,0.456549089,0.000412842,0.371883882,0.225851545,0.001164904,0.097851917,0.101393225,0.028610037,0.033223056,0.01416523,0.036764363,0.100181725,0.056008574,0.082195611,0.229719025,0.118261032,0.009645403,0.048599786,0.296351521,0.069707842,0.242905736,0.122361493,0.00053772,0.010996692,0.008415265,0.008405946,0.285075253,0.824845068,0.055216439,0.216234099,0.251852197,0.000931923,0.000109035,0.000822888,3.73E-06,0.573878198,0.527104981,0.130981781,0.124737897,0.253091655,0.615535157,0.366059363,0.011462653,0.04515167,0.599506081,0.451898793,0.211732911,0.000195704,0.000185453,1
0.545155993,0.040503558,0.090461263,0.122804399,0.226153157,0.065233617,0.013434841,0.075782455,0.571329054,0.31925163,0.111210628,0.097526994,0.053739364,0.011693288,0.526347216,0.1624123,0.00412997,0.135443101,0.991142957,0.014330497,0.001243967,0.535254018,0.236303926,0.414489725,0.023834403,0.017316017,0,0.414489725,0.468477882,0.01273822,0.000583172,0.000507538,0.000130368,0.028412201,0.446982137,0.028412201,0.446982137,0.049708912,0.425735184,0.000438871,0.347813106,0.225008708,0.000895656,0.093347266,0.103796587,0.036771657,0.043240285,0.008309698,0.039906454,0.100114445,0.073593074,0.072796935,0.222869085,0.116037219,0.009105837,0.041697766,0.285316216,0.069114793,0.237149823,0.116286013,0.000588147,0.012071453,0.00889685,0.008269891,0.315669005,0.810767776,0.064039409,0.221157387,0.275792407,0.000995173,0.000126387,0.000868786,3.98E-06,0.601074787,0.552579987,0.131163855,0.118077325,0.212549137,0.619545206,0.354381251,0.015425188,0.049310842,0.665532169,0.47805145,0.231328059,0.000238842,0.00022889,1
