Immigrants,Under 5 years,5 to 14 years,15 to 24 years,25 to 44 years,45 years and over,Americas,Europe,Africa,Asia,Oceania and other,First generation,Second generation,Third generation or more,Total visible minority population,Not a visible minority,North American Aboriginal origins,Other North American origins,European origins,Caribbean origins,"Latin, Central and South American origins",African origins,Buddhist,Christian,Hindu,Jewish,Muslim,Sikh,Traditional (Aboriginal) Spirituality,Other religions,No religious affiliation,Aboriginal identity,Non-Aboriginal identity,Not a Registered or Treaty Indian,Aboriginal ancestry,Aboriginal languages,Non-Aboriginal languages,Movers,High school diploma or equivalent,"Postsecondary certificate, diploma or degree",Education,Humanities,Physical and life sciences and technologies,"Mathematics, computer and information sciences","Architecture, engineering, and related technologies","Agriculture, natural resources and conservation","Personal, protective and transportation services",Other fields of study,"With postsecondary certificate, diploma or degree",English,Non-official language,Not in the labour force,Participation rate,Employment rate,Unemployment rate,Class of worker - not applicable,All classes of worker,Occupation - not applicable,Industry - not applicable,All industries,Did not work in 2010,Worked in 2010,Average weeks worked in 2010,Worked outside Canada,No fixed workplace address,Worked at usual place,"Car, truck or van - as a driver",Public transit,Bicycle,Other methods,Median commuting duration,Between 5 and 6:59 a.m.,Anytime after 9:00 a.m.,Major repairs needed,1960 or before,1961 to 1980,1981 to 1990,1991 to 2000,2001 to 2005,2006 to 2011,6 rooms,7 rooms,8 or more rooms,0 to 1 bedroom,2 bedrooms,3 bedrooms,4 or more bedrooms,Band housing,Part of a condominium development,1 household maintainer,2 household maintainers,3 or more household maintainers,Under 25 years,25 to 34 years,75 years and over,One person or fewer per room,More than one person per room,Suitable,Not suitable,Spending less than 30% of household total income on shelter costs,Spending 30% or more of household total income on shelter costs,"Number of owner households in non-farm, non-reserve private dwellings",% of owner households with a mortgage,% of owner households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for owned dwellings ($),Average monthly shelter costs for owned dwellings ($),Median value of dwellings ($),Average value of dwellings ($),"Number of tenant households in non-farm, non-reserve private dwellings",% of tenant households in subsidized housing,% of tenant households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for rented dwellings ($),Average monthly shelter costs for rented dwellings ($),Median income ($),Average income ($),After-tax income in 2010 of population 15 years and over,Without after-tax income,With after-tax income,Median after-tax income ($),Average after-tax income ($),Composition of total income in 2010 of population 15 years and over (%),Income taxes paid as a % of total income,After-tax income as a % of total income,Net capital gains or losses as a % of total income,"Population aged 15 years and over who worked full year, full time and with employment income in 2010",Average employment income in 2010 ($),Family income in 2010 of economic families,Median family income ($),Average family income ($),Median after-tax family income ($),Average after-tax family income ($),Couple-with-children economic families,Lone-parent economic families,Income in 2010 of population aged 15 years and over not in economic families,Median total income ($),In bottom half of the Canadian distribution,Household total income in 2010 of private households,"$5,000 to $9,999","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$60,000 to $79,999","$100,000 to $124,999","$125,000 to $149,999",After-tax income of households in 2010 of private households,"$100,000 and over",Household income in 2010 of private households,Median household total income ($),Average household total income ($),Median after-tax household income ($),Average after-tax household income ($),Population in private households for income status,Less than 18 years,65 years and over,Prevalence of low income in 2010 based on after-tax low-income measure (%),18 to 64 years (%),
0.087593962,0.0143505,0.019071877,0.025532708,0.026216065,0.002360688,0.002733429,0.000248494,0,0.001242468,0,0.092501708,0.169224079,0.738274213,0.015965708,0.983972169,0.119152637,0.28881158,0.83350935,0.002422812,0.002919799,0.004100143,0.000310617,0.738336336,0.002050071,0.002360688,0.001739455,0,0.003851649,0.002919799,0.248431385,0.103000559,0.896999441,0.948748214,0.119152637,0.005031994,0.103124806,0.100018637,0.24190843,0.440268373,0.034602721,0.019071877,0.009691247,0.012362552,0.113810027,0.014847487,0.034354227,0,0.440268373,0.535752003,0.00018637,0.349071256,0.000735541,0.00065975,0.000127974,0.012735292,0.494377834,0.012735292,0.012735292,0.494377834,0.02354476,0.483506243,0.000549171,0.002174318,0.041187799,0.395291048,0.356526061,0.018699136,0.004659253,0.003106169,0.000135429,0.10355967,0.098838293,0.040255948,0.158849475,0.178915326,0.054109461,0.030067714,0.009256383,0.008324533,0.08001491,0.064670435,0.137479033,0.051997267,0.110393241,0.195688638,0.081505871,0.000496987,0.007765422,0.284090203,0.150959806,0.004472883,0.010933714,0.05150028,0.061377897,0.437162204,0.002360688,0.424054172,0.015468721,0.350313723,0.083307449,0.310119898,0.000660993,0.000146611,0.009306082,0.010784618,2.053103063,2.344685345,0.123563397,0.000323042,0.000470895,0.008175436,0.007976642,0.372280549,0.466819904,0.856122259,0.03845437,0.817667888,0.346139032,0.402112195,0.001242468,0.000172703,0.001069765,6.21E-06,0.264645586,0.679878238,0.29875132,0.920357831,1.057004411,0.809989439,0.905398521,0.118034416,0.047586507,0.157172144,0.328284774,0.490898925,0.439522892,0.007516929,0.021184072,0.024973598,0.044604585,0.045039448,0.044977325,0.058830838,0.043113624,0.025532708,0.439522892,0.067590234,0.439522892,0.694241163,0.868758154,0.624563583,0.748077281,0.98602224,0.179039573,0.182083618,0.000173945,0.00017643,1
0.680975657,0.038571359,0.092387359,0.134298021,0.310942264,0.10482505,0.003290906,0.001209892,0.003339302,0.097226927,0.000145187,0.705463873,0.220297149,0.074190582,0.789817548,0.210134056,0.003871655,0.063979093,0.195373373,0.038910129,0.014809079,0.032715482,0.055655036,0.426946716,0.078836568,0.001403475,0.065479359,0.003436094,0,0.003194115,0.365048638,0.002081014,0.997967381,0.999225669,0.00392005,0,0.751730146,0.103566762,0.237622804,0.442481731,0.025359338,0.02589169,0.022600784,0.03789382,0.087838165,0.004065237,0.016502928,0,0.442481731,0.419880947,0.067947539,0.372114407,0.000547839,0.000489764,0.000103567,0.021487683,0.463727436,0.021439288,0.021487683,0.463727436,0.043652906,0.441562213,0.000417171,0.004452403,0.052412525,0.354208005,0.238542322,0.121327978,0.001645453,0.00425882,0.000294246,0.070076949,0.096646179,0.021826453,0.031795964,0.180080337,0.077868654,0.030005324,0.010405072,0.00817887,0.051444611,0.036345158,0.068237913,0.049944345,0.091951798,0.107631999,0.088757683,0,0.112568359,0.194066689,0.126070754,0.018245173,0.005226734,0.024730194,0.05526787,0.309441998,0.028892223,0.282146833,0.056187388,0.213134588,0.124570488,0.237090452,0.000451048,0.000320379,0.009350046,0.011479456,3.472177322,3.760034845,0.101243769,0.00017616,0.000444272,0.009775928,0.009311329,0.200377486,0.281430576,0.857329526,0.060252625,0.797028505,0.194386101,0.248453758,0.000967914,0.000113246,0.000854668,7.74E-06,0.231234574,0.455403378,0.273387214,0.576828147,0.715084934,0.532913904,0.631370082,0.146154963,0.047040604,0.106373711,0.195266902,0.628756715,0.338285825,0.006243043,0.008808014,0.021003726,0.038522964,0.036248367,0.034360935,0.047718144,0.028263079,0.017132072,0.338285825,0.051783381,0.338285825,0.524522093,0.663166046,0.481856458,0.585355466,1,0.179838358,0.176063495,0.000212941,0.000214877,1
0.549322026,0.036671171,0.083127534,0.124085551,0.242486371,0.062997996,0.011369461,0.004147057,0.006476865,0.0738549,0,0.574856717,0.26065887,0.164484414,0.644145194,0.355947999,0.008340711,0.119798705,0.347560691,0.063417362,0.035552863,0.044778901,0.017380364,0.559759564,0.132053492,0.001724058,0.119425935,0.003121942,0,0.002655981,0.163878664,0.005731327,0.99431527,0.998322539,0.008340711,0.000139788,0.580960813,0.11271609,0.248823447,0.400214342,0.020129537,0.020362518,0.017473557,0.028656633,0.083080938,0.004473231,0.015563114,0,0.400167746,0.489818741,0.013233307,0.325380924,0.000564745,0.000500443,0.000105307,0.024556172,0.474907973,0.024556172,0.024602768,0.474907973,0.042961651,0.456549089,0.000412842,0.001025115,0.054051535,0.371883882,0.225851545,0.15847351,0.001164904,0.003261731,0.0002861,0.097851917,0.101393225,0.028610037,0.155817529,0.119332743,0.033223056,0.021108056,0.022366153,0.01416523,0.049904478,0.036764363,0.058291785,0.083407111,0.100181725,0.12650855,0.056008574,0,0.082195611,0.229719025,0.118261032,0.018079307,0.009645403,0.043940171,0.048599786,0.332743115,0.033316248,0.296351521,0.069707842,0.242905736,0.122361493,0.21634593,0.00053772,0.000263734,0.010996692,0.011155119,3.249084386,3.126461954,0.149713434,0.000144448,0.00038302,0.008415265,0.008405946,0.225385583,0.285075253,0.824845068,0.055216439,0.769582033,0.216234099,0.251852197,0.000931923,0.000109035,0.000822888,3.73E-06,0.255300312,0.425506733,0.269931504,0.573878198,0.669801034,0.527104981,0.59346722,0.130981781,0.056521131,0.124737897,0.253091655,0.615535157,0.366059363,0.007548576,0.011462653,0.018964634,0.040818228,0.041051209,0.040026094,0.052094497,0.02833046,0.017147384,0.366059363,0.04515167,0.366059363,0.491011602,0.599506081,0.451898793,0.529472066,1.000046596,0.211732911,0.144681049,0.000195704,0.000185453,1
0.545155993,0.040503558,0.090461263,0.122804399,0.226153157,0.065233617,0.013434841,0.00263721,0.005125143,0.075782455,0.000298552,0.571329054,0.260984227,0.167736478,0.680798129,0.31925163,0.014330497,0.111210628,0.33572175,0.097526994,0.039707419,0.053739364,0.011693288,0.526347216,0.1624123,0.001542519,0.148181321,0.008707767,0.001542519,0.00412997,0.135443101,0.008906802,0.991142957,0.996765686,0.014330497,0.001243967,0.535254018,0.116335772,0.236303926,0.414489725,0.021993332,0.023834403,0.024481266,0.022888988,0.080011942,0.004528039,0.017316017,0,0.414489725,0.468477882,0.01273822,0.33532368,0.000583172,0.000507538,0.000130368,0.028412201,0.446982137,0.028412201,0.028412201,0.446982137,0.049708912,0.425735184,0.000438871,0.001343484,0.04751953,0.347813106,0.225008708,0.131014579,0.000895656,0.003134796,0.000306513,0.093347266,0.103796587,0.036771657,0.095188337,0.158232572,0.043240285,0.034283724,0.015176394,0.008309698,0.045777977,0.039906454,0.065681445,0.07185152,0.100114445,0.10892173,0.073593074,0,0.072796935,0.222869085,0.116037219,0.015524705,0.009105837,0.047569289,0.041697766,0.322884013,0.031546997,0.285316216,0.069114793,0.237149823,0.116286013,0.200278649,0.000588147,0.000262726,0.012071453,0.012320247,3.385589889,3.349475046,0.154102602,0.000305518,0.000412002,0.00889685,0.008269891,0.229457133,0.315669005,0.810767776,0.064039409,0.746728367,0.221157387,0.275792407,0.000995173,0.000126387,0.000868786,3.98E-06,0.235557546,0.492879534,0.265661542,0.601074787,0.754938548,0.552579987,0.65951137,0.131163855,0.060755337,0.118077325,0.212549137,0.619545206,0.354381251,0.007613077,0.015425188,0.021595263,0.036423347,0.039508384,0.037518038,0.049957705,0.027815097,0.016221327,0.354381251,0.049310842,0.354381251,0.51982883,0.665532169,0.47805145,0.581091705,1,0.231328059,0.137433448,0.000238842,0.00022889,1
0.683903169,0.037684053,0.09727976,0.142650362,0.300923384,0.10536561,0.006688295,0.000648864,0.002246069,0.089243823,0,0.703119541,0.246718243,0.050162216,0.900524083,0.099475917,0.002345895,0.056501123,0.12982281,0.064237584,0.016271525,0.025355628,0.064636885,0.373346643,0.14544547,0.000648864,0.073321687,0.006838033,0,0.002545545,0.333316696,0.001397554,0.998652358,0.999301223,0.002345895,0,0.747142501,0.096131769,0.23518842,0.408884452,0.019965061,0.017968555,0.021562266,0.033191914,0.081956576,0.004691789,0.014474669,0,0.40883454,0.432193661,0.074569503,0.330222111,0.000602945,0.000535064,0.000112803,0.023359122,0.48015972,0.023359122,0.023359122,0.480209633,0.046119291,0.457449463,0.000436237,0.002046419,0.052008984,0.373047167,0.256551036,0.118692288,0.002345895,0.003843274,0.000305465,0.077214874,0.107212378,0.01562266,0.010930871,0.117494385,0.094933866,0.032942351,0.025355628,0.011729473,0.049313701,0.043174445,0.065984527,0.029148989,0.055253307,0.103019715,0.105964562,0,0.082256052,0.160219616,0.113551285,0.019665585,0.00489144,0.024856501,0.027451959,0.26453706,0.028849513,0.240529074,0.052857499,0.193261792,0.099875218,0.235487896,0.000583978,0.000328425,0.012138757,0.012208635,3.484701772,3.6178288,0.057848765,0.000144747,0.000387322,0.010471675,0.009772897,0.204462191,0.282735213,0.833790866,0.062939855,0.770801098,0.198512603,0.250890941,0.000998253,0.000111804,0.00088545,8.98E-06,0.2489144,0.450162216,0.26039431,0.633471425,0.762515598,0.589638133,0.677763913,0.151684552,0.044871475,0.071824307,0.182340903,0.621212877,0.293386573,0.005390567,0.006338907,0.012328425,0.023508859,0.029398553,0.030696282,0.044422261,0.025305715,0.018417769,0.293386573,0.053356626,0.293386573,0.612428251,0.742670327,0.566518592,0.659156476,1.000049913,0.208435238,0.129323684,0.00018268,0.000176691,1
0.5305493,0.037794967,0.086996965,0.128023108,0.22016058,0.057573681,0.010966415,0.002056203,0.001909331,0.033486733,0,0.539557427,0.293449525,0.166993048,0.701850583,0.298149417,0.014931949,0.121169098,0.325565456,0.134583374,0.045774993,0.059483012,0.009595613,0.554391462,0.186282189,0.000734358,0.093948889,0.012728875,0,0.003427005,0.138842652,0.008126897,0.991824146,0.997943797,0.014980907,0.000685401,0.454127093,0.07250563,0.230784295,0.463184177,0.026730637,0.023646333,0.020219328,0.026485851,0.096103006,0.00421032,0.017086067,0,0.463184177,0.542152159,0.008518555,0.287721531,0.000637423,0.000572799,9.99E-05,0.020170371,0.516302751,0.020170371,0.020121414,0.516302751,0.037941839,0.498482326,0.00043474,0.001321845,0.054097719,0.402477235,0.27949672,0.134681289,0.00122393,0.004895721,0.000344659,0.119259767,0.101782042,0.015715265,0.027856653,0.094438461,0.095956134,0.045138549,0.032409674,0.01405072,0.051551944,0.045530207,0.111377656,0.020072457,0.044551062,0.112405757,0.132674043,0,0.043522961,0.16239107,0.132184471,0.015127778,0.002447861,0.025017135,0.024282777,0.295211985,0.014540292,0.273083325,0.036619994,0.223293841,0.085968863,0.251542152,0.000628611,0.000240869,0.013933222,0.013482816,3.723509253,3.841809459,0.058210124,0.000269265,0.000408303,0.009801234,0.009311662,0.266493685,0.360540488,0.824145697,0.056104964,0.768040732,0.248007441,0.307882111,0.000979144,0.000142955,0.000836189,8.81E-06,0.279790463,0.544257319,0.260697151,0.834436502,0.965494957,0.73781455,0.824341526,0.15132674,0.044697934,0.068197395,0.277009694,0.459120728,0.309752277,0.00474885,0.006413395,0.01106433,0.021051601,0.022569274,0.024037991,0.041564672,0.035738764,0.025996279,0.309752277,0.084500147,0.309752277,0.751806521,0.893997846,0.669225497,0.763380006,1,0.221188681,0.123225301,0.000136101,0.00012631,1
0.45418479,0.039673056,0.074709622,0.096314708,0.199608049,0.043927155,0.00965537,0.005688065,0.006500645,0.062712107,0,0.470006214,0.255150327,0.274843459,0.511208833,0.488743368,0.023182448,0.161607954,0.470866593,0.062281918,0.031260456,0.053486927,0.015343435,0.559342288,0.072845466,0.002963529,0.122460685,0.00210315,0,0.00544907,0.219253382,0.014244061,0.98570814,0.994598729,0.023182448,0.000143397,0.454710578,0.11261412,0.235982984,0.426939439,0.023086851,0.032694422,0.016968596,0.024473018,0.075808996,0.005974858,0.017111993,0,0.426939439,0.510683046,0.008794991,0.312222169,0.000593662,0.000524832,0.000110893,0.026767363,0.485397448,0.026767363,0.026767363,0.485445246,0.045122126,0.467090483,0.000424454,0.001051575,0.05296114,0.37646384,0.216863439,0.174131256,0.002628937,0.004493093,0.000295397,0.09158262,0.10042541,0.041202619,0.187275943,0.115625448,0.036470532,0.02562019,0.005831461,0.018689355,0.054777496,0.041776206,0.071793891,0.092968787,0.111897137,0.125376416,0.059318388,0,0.039529659,0.249701257,0.127766359,0.012045313,0.00884279,0.047512069,0.039003872,0.365087711,0.024473018,0.331054921,0.058458009,0.257349075,0.130873285,0.219683572,0.000570718,0.00025429,0.012265188,0.012475503,3.591252808,3.929133407,0.169877157,0.000253334,0.000410114,0.008230964,0.007762535,0.235399837,0.337756321,0.824434778,0.058697003,0.765689977,0.223717796,0.288026385,0.000955977,0.000141485,0.000814493,1.15E-05,0.258974236,0.531198317,0.268438411,0.625457674,0.787448019,0.56805124,0.669671622,0.1260456,0.060991348,0.148941255,0.225342957,0.590363749,0.38951293,0.010754744,0.020362315,0.023803833,0.042254194,0.039768654,0.038621481,0.048802638,0.03025668,0.018163568,0.38951293,0.057358635,0.38951293,0.492691554,0.664193872,0.449051193,0.566187085,0.999952201,0.213804311,0.12351226,0.000225611,0.000219875,1
0.113615435,0.016794563,0.024161368,0.032142074,0.036351677,0.004121903,0.000920851,0.003157202,0.00021925,0.001096251,0,0.12001754,0.178820434,0.701162026,0.02652927,0.97347073,0.036176277,0.354922166,0.821179566,0.006095155,0.007279105,0.002762552,0.002324052,0.715676387,0.001096251,0.002236352,0.001052401,0.00021925,0.00013155,0.003201052,0.274018856,0.019600965,0.980355185,0.995088796,0.036132427,0.0005262,0.088094716,0.110019733,0.25327779,0.418636264,0.032668275,0.020171015,0.009953957,0.010480158,0.099802675,0.010830958,0.033062925,0,0.418636264,0.571015128,0.001096251,0.301775926,0.000560403,0.000518307,6.58E-05,0.009033107,0.524183293,0.009033107,0.009033107,0.524183293,0.021004166,0.512212234,0.000395527,0.001447051,0.065950449,0.38658189,0.38662574,0.005262004,0.006533655,0.003858803,0.000178908,0.142161807,0.088752467,0.022451217,0.08020171,0.095023021,0.0673098,0.068142951,0.042183732,0.042666082,0.064985749,0.068099101,0.157947818,0.022670467,0.082350362,0.174216181,0.116246437,0,0.041613681,0.224073668,0.165621574,0.005788204,0.005963604,0.036483227,0.050032888,0.392282394,0.003201052,0.382942337,0.012541109,0.29388292,0.095900022,0.329796097,0.000516553,0.000186801,0.009647007,0.010541548,2.536154352,2.931471169,0.060249945,8.59E-05,0.000371848,0.008068406,0.008612146,0.2805262,0.358053059,0.834992326,0.036658627,0.798377549,0.255812322,0.302609077,0.000877001,0.000135935,0.000741066,2.02E-05,0.301293576,0.486559965,0.300153475,0.70659943,0.816136812,0.617785573,0.688954177,0.127208945,0.035825477,0.113001535,0.291322078,0.441087481,0.395483447,0.004691954,0.008156106,0.01271651,0.031352774,0.034773076,0.033019075,0.061302346,0.043499233,0.029423372,0.395483447,0.078930059,0.395483447,0.60045604,0.722920412,0.525367244,0.610901118,1,0.207366806,0.180618285,8.51E-05,9.03E-05,0
0.087677054,0.010670444,0.018508026,0.024881964,0.029839471,0.003777148,0.000566572,0.001935788,0.000236072,0.002124646,0,0.089990557,0.142823418,0.767091596,0.026015109,0.973984891,0.112464589,0.369641171,0.788243626,0.005618508,0.00325779,0.003305005,0.000566572,0.715958451,0.000802644,0.003116147,0.002360718,0.001888574,0.002974504,0.003446648,0.268838527,0.095892351,0.904107649,0.961898017,0.112464589,0.005618508,0.068555241,0.11680831,0.246411709,0.419971671,0.0302644,0.017705382,0.008073654,0.01128423,0.098725212,0.010339943,0.035599622,0,0.419971671,0.543578848,0.000566572,0.343909348,0.000563739,0.000508026,9.25E-05,0.014305949,0.494617564,0.014353163,0.014305949,0.494617564,0.02733711,0.481539188,0.000418319,0.002219075,0.05694051,0.366525024,0.353068933,0.009348442,0.004202077,0.006090652,0.000146364,0.109537299,0.090793201,0.033427762,0.119452314,0.120632672,0.077148253,0.055571294,0.02625118,0.023040604,0.075023607,0.06789424,0.148253069,0.036638338,0.099575071,0.182766761,0.103116147,0.001274788,0.021199245,0.249575071,0.166288952,0.006232295,0.009631728,0.037110482,0.0601983,0.4200661,0.002077432,0.406137866,0.015958451,0.299291785,0.110764873,0.322568461,0.000523135,0.000202077,0.009150142,0.010009443,2.36,2.718309726,0.087913126,0.000150142,0.000450425,0.007582625,0.007658168,0.26631728,0.344315392,0.852880076,0.041265345,0.811567517,0.247677054,0.296921624,0.000944287,0.000130312,0.000813975,6.61E-06,0.264730878,0.486364495,0.302313503,0.655174693,0.772974504,0.587856468,0.66476865,0.112181303,0.046506138,0.142067989,0.253144476,0.534466478,0.422096317,0.007082153,0.012417375,0.022143532,0.040462701,0.051558074,0.044334278,0.062700661,0.03829084,0.023512748,0.422096317,0.061850803,0.422096317,0.535184136,0.662124646,0.483333333,0.570915958,0.979697828,0.182813975,0.191265345,0.000131256,0.00013881,0
0.36515748,0.034264272,0.07363435,0.082000492,0.141978346,0.033341535,0.008981299,0.010949803,0.003629429,0.040538878,0.001230315,0.409817913,0.298351378,0.291830709,0.404712106,0.595226378,0.017962598,0.138410433,0.584891732,0.033156988,0.03168061,0.046321358,0.036355807,0.456200787,0.02386811,0.023622047,0.051242618,0.004613681,0,0.006274606,0.397330217,0.009473425,0.990526575,0.997662402,0.017901083,0.000307579,0.450356791,0.259534941,0.147514764,0.698880413,0.02097687,0.051119587,0.031065453,0.040846457,0.071050689,0.00449065,0.019685039,0.000307579,0.698818898,0.727054626,0.019685039,0.198449803,0.000968258,0.000912894,7.14E-05,0.012426181,0.72121063,0.012364665,0.012426181,0.72121063,0.029281496,0.704293799,0.000563484,0.004798228,0.049458661,0.579416831,0.170706201,0.202140748,0.027066929,0.007566437,0.000308809,0.059301181,0.11964813,0.020484744,0.073511319,0.05960876,0.082000492,0.070435531,0.11804872,0.177042323,0.034264272,0.016670768,0.020792323,0.331385335,0.188668799,0.041769193,0.018885335,0,0.417199803,0.404773622,0.161909449,0.014087106,0.039616142,0.241387795,0.024729331,0.5625,0.018208661,0.525959646,0.054810531,0.347256398,0.230499508,0.298289862,0.000946112,0.000446604,0.020829232,0.021075295,4.626820866,5.329712106,0.282480315,0.000166093,0.000537648,0.017101378,0.016412402,0.520460138,0.698462106,0.93214813,0.030634843,0.901451772,0.460568406,0.552362205,0.001230315,0.000257136,0.000973179,2.21E-05,0.436761811,0.95199311,0.23191437,1.10066437,1.362881398,0.941547736,1.088754921,0.052842028,0.030696358,0.423289862,0.576919291,0.42476624,0.580708661,0.012057087,0.018700787,0.023991142,0.03949311,0.038508858,0.047121063,0.086491142,0.055302657,0.033218504,0.580708661,0.112573819,0.580708661,0.822994587,1.084325787,0.694365157,0.857455709,1,0.079355315,0.079293799,0.000211614,0.000201772,1
0.072847011,0.009422492,0.017122594,0.018237082,0.023809524,0.004154002,0.002077001,0.000962513,0.000202634,0.003394124,0,0.075481256,0.11231003,0.812259372,0.035714286,0.964285714,0.051925025,0.47289767,0.734245187,0.002988855,0.001519757,0.003850051,0.001874367,0.840121581,0.007092199,0.001469098,0.012411348,0,0.000962513,0.003343465,0.132776089,0.028672746,0.971377913,0.988601824,0.051925025,0.001317123,0.070719352,0.105217832,0.253343465,0.384397163,0.033232016,0.014235056,0.009827761,0.009270517,0.089716312,0.01301925,0.032624113,0,0.384346505,0.496656535,0.00070922,0.327608916,0.000618034,0.000568389,8.11E-05,0.010840932,0.500759878,0.010840932,0.010891591,0.500759878,0.025329281,0.48627153,0.000454914,0.00141844,0.052988855,0.381357649,0.35845998,0.011499493,0.003698075,0.006585613,0.000159068,0.137791287,0.092198582,0.035967579,0.165096251,0.119300912,0.065298886,0.039057751,0.018287741,0.01585613,0.073404255,0.066970618,0.130901722,0.041590679,0.115045593,0.175987842,0.090273556,0,0.00526849,0.254863222,0.164741641,0.003242148,0.01195542,0.045997974,0.051519757,0.41970618,0.003191489,0.407092199,0.015805471,0.320516717,0.093617021,0.295136778,0.000573455,0.000159068,0.008652482,0.0095846,1.772705167,2.086909828,0.119554205,0.000183384,0.000403242,0.006757852,0.006899696,0.282735562,0.353232016,0.839209726,0.038399189,0.800759878,0.263779129,0.306707194,0.001013171,0.000133739,0.000879433,1.93E-05,0.282522796,0.481053698,0.302938197,0.682137791,0.78964539,0.615896657,0.683890578,0.117477204,0.041286727,0.132877406,0.256717325,0.555065856,0.422847011,0.006889564,0.015957447,0.025582573,0.045288754,0.048125633,0.04295846,0.067122594,0.035106383,0.021529889,0.422847011,0.049442756,0.422847011,0.556707194,0.668905775,0.503768997,0.580810537,1.000050659,0.204255319,0.173657548,0.000158055,0.000159068,0
0.077542632,0.009776148,0.01410876,0.023884908,0.027884242,0.001833028,0.001388657,0.000277731,0.00149975,0.001666389,0.000166639,0.08581903,0.132255735,0.781980781,0.033827695,0.966172305,0.108648559,0.376326168,0.796867189,0.00405488,0.005276898,0.009109593,0.002055213,0.774704216,0.0029995,0.00105538,0.005054713,0.000611009,0.003166139,0.003721602,0.206743321,0.085596845,0.914458701,0.964117092,0.108593012,0.004332611,0.106148975,0.145198023,0.20374382,0.4688663,0.03871577,0.021551964,0.020163306,0.010998167,0.110481586,0.006498917,0.031328112,0,0.468921846,0.525023607,0.000722102,0.331722491,0.000678776,0.000621008,9.55E-05,0.011831361,0.509692829,0.011886908,0.011886908,0.509637283,0.030328279,0.491140365,0.000487696,0.000555463,0.052768983,0.407098817,0.35288563,0.026717769,0.004277065,0.007720935,0.000169972,0.10848192,0.089485086,0.034327612,0.176415042,0.168027551,0.062489585,0.036549464,0.008109759,0.010220519,0.071932456,0.058045881,0.118369161,0.085430206,0.123646059,0.168471921,0.084374826,0,0.008220852,0.301505305,0.154252069,0.006054546,0.024495917,0.06632228,0.060878742,0.459701161,0.002166306,0.443981559,0.017830362,0.343387213,0.118035883,0.265455757,0.000593234,0.000166639,0.010576015,0.011942454,2.502127423,2.827062156,0.196189524,0.000217741,0.00044437,0.008320835,0.008265289,0.340998722,0.445581292,0.853246681,0.030217186,0.823029495,0.313658835,0.376215075,0.001110926,0.000173304,0.000937622,1.00E-05,0.2640671,0.662334055,0.285563517,0.84981392,1.015875132,0.747208799,0.851724713,0.105038049,0.053157807,0.20435483,0.289296228,0.487807588,0.46181192,0.008776315,0.024773649,0.028828529,0.050324946,0.041659723,0.043603844,0.062156307,0.040493251,0.022551797,0.46181192,0.067044381,0.46181192,0.612475698,0.794267622,0.552818975,0.670488252,1,0.181025385,0.170971505,0.000187746,0.000194412,1
0.518577616,0.044768635,0.088169592,0.101116936,0.227262366,0.057305676,0.004330978,0.016138591,0.001322088,0.038021427,0,0.536585366,0.274583998,0.188876225,0.316298154,0.683747436,0.003282425,0.093002052,0.65525416,0.018235696,0.018098929,0.029222703,0.020332801,0.374652382,0.034100752,0.3711876,0.042534762,0.00537953,0.000227946,0.004695692,0.146888534,0.002142694,0.997857306,0.999270572,0.003282425,9.12E-05,0.598586734,0.086756326,0.174652382,0.546934124,0.041896512,0.034191931,0.029131525,0.034966948,0.101299293,0.005333941,0.014315022,0,0.546888534,0.568953727,0.01622977,0.266879416,0.000617278,0.000571689,6.75E-05,0.013175291,0.5453385,0.013175291,0.013175291,0.5453385,0.029633007,0.528880784,0.000410303,0.003783907,0.053339412,0.409892865,0.346250285,0.076453157,0.001413266,0.005151584,0.000275359,0.069569182,0.090357876,0.009847276,0.011078186,0.067152952,0.106359699,0.062229314,0.051196718,0.030955095,0.04982904,0.044084796,0.122361523,0.025529975,0.058718942,0.102302257,0.142284021,0,0.078231137,0.172053795,0.146979713,0.009892865,0.002461819,0.026213814,0.034511055,0.317483474,0.011442899,0.305630271,0.023296102,0.224663779,0.103441988,0.283337132,0.000528835,0.000261682,0.013257351,0.014433554,4.570704354,5.110863916,0.045543652,9.48E-05,0.000447686,0.011069068,0.011114657,0.280811488,0.429423296,0.825393207,0.046774561,0.778618646,0.259931616,0.35135628,0.000911785,0.000165945,0.00074584,1.82E-05,0.29847276,0.649446091,0.274173695,0.87927969,1.116699339,0.76249829,0.911967176,0.165580123,0.033599271,0.073626624,0.271620698,0.380442216,0.328926373,0.004376567,0.006929565,0.010257579,0.019056303,0.020788694,0.022521085,0.041714155,0.036243447,0.030088899,0.328926373,0.10991566,0.328926373,0.772819695,1.016649191,0.674438113,0.831757465,1,0.219329838,0.127467518,9.76E-05,0.000101208,0
